Step,ElectorateID,Run_number,Belieftree,Affiliation
9,2,9,"[[-3.193024807786756e-09, -0.13546848256471994, 0.30901257674673344], [-0.4999999956101077, -0.1970769997936424, 0.6909874232532665], [-0.33333333144561134, -0.21919, 0.184906090019555], [-3.499477129163912e-09, -0.2116, 0.3427806732599757], [0.04234333738231186, -0.22309767285433174, 0.4300002348983968], [-0.19999999956802292, -0.17388, 0.04231300182207254], [-4.0371330907382e-09, -0.24402859830832013, 0.038337084790549904], [0.5804671176110588, -0.19811, 0.12231507976752447], [0.5471708592094429, -0.16589, 0.11202242385560664], [-0.6037745047456692, -0.15746, 0.07011636100592522], [0.9142705145508254, -0.21523, 0.17744542243760106], [-0.8160529932640859, -0.15301, 0.10416457763264081], [0.6657036162917244, -0.18233359192587015, 0.1332273148320054], [-0.8225756369087706, -0.22404, 0.09403042102860083], [-0.9857921321985426, -0.2130382621682067, 0.12140024297585549], [-0.016274360691745718, -0.18756784697055448, 0.026941071673690142]]",2
10,0,9,"[[1.6266945672238307e-09, 0.5888687590763102, 0.34410674147667636], [-0.499999996926684, 0.6224280220907472, 0.6558932585233237], [-0.33333333066717796, 0.63394, 0.3401683163380969], [1.7449700584119384e-09, 0.63307, 0.22263650676901983], [0.11660233602379202, 0.6062528939513973, 0.1721991091901147], [-0.19999999792302608, 0.55352, 0.26499606770276873], [1.633888671908077e-09, 0.5926232902659957, 0.0801335494151957], [0.6224204079054997, 0.57007, 0.007078736322502558], [0.5924537738864646, 0.63542, 0.005809822647032108], [-0.6433970486359298, 0.59414, 0.16733773063306848], [0.9602570594650881, 0.64004, 0.04329922574838899], [-0.8098214702317128, 0.6172, 0.19295950343987683], [0.7031769394567606, 0.5936808497917687, 0.01480588171314224], [-0.8238440126080557, 0.5752341069508304, 0.18917643749224644], [-0.9862068571009242, 0.5610990496583251, 0.2092241677270442], [-0.03530137242640417, 0.631193020822986, 0.09017494486150265]]",0
10,1,9,"[[1.8516963930379879e-09, 0.6638464284475132, 0.35335747961694675], [-0.4999999966573874, 0.7148358316560512, 0.6466425203830533], [-0.3333333304531189, 0.7116, 0.321918489643374], [2.0370617340400854e-09, 0.73904, 0.22768020982458761], [0.11660233630386596, 0.7042352509931464, 0.18103537790250812], [-0.1999999975899749, 0.67435, 0.2693659226295304], [1.8225892108672447e-09, 0.6610662946175762, 0.08346252762713782], [0.6224204082433745, 0.69265, 0.008866794913180927], [0.5924537739579645, 0.66136, 0.008699714169965617], [-0.6433970484513638, 0.6611, 0.16469849110829954], [0.9602570595090245, 0.65598, 0.03841631733816455], [-0.8098214699738827, 0.71074, 0.1919775748357728], [0.7031769397234938, 0.6904806092175672, 0.001602967580049958], [-0.8238440121710896, 0.7337323367239361, 0.1966505711136862], [-0.9862068568113683, 0.6751113419788175, 0.2097487310656058], [-0.03530137217458294, 0.7235879174635984, 0.09587631024813685]]",1
10,2,9,"[[-5.321708012977927e-10, -0.13546848256471994, 0.2968236355147312], [-0.49999999926835126, -0.17907463046207153, 0.7031763644852689], [-0.33333333301871304, -0.21919, 0.16505116249650972], [-5.832461881939854e-10, -0.2116, 0.30597341924709964], [0.1166023336416062, -0.22309767285433174, 0.49120592056861095], [-0.19999999992800377, -0.17388, 0.03776949768777988], [-6.728555151230333e-10, -0.24402859830832013, 0.03724553881167767], [0.6224204057881175, -0.19811, 0.1252357197929556], [0.5924537716777641, -0.16589, 0.11574431297929716], [-0.6433970507076114, -0.15746, 0.07416748470275272], [0.9602570571076544, -0.21523, 0.1794119592226232], [-0.8098214723546904, -0.15301, 0.10024766532521567], [0.7031769373170795, -0.18233359192587015, 0.1351534906344696], [-0.8238440148110504, -0.2237809616597646, 0.09154674464185994], [-0.9862068595119966, -0.2130382621682067, 0.11800699294824549], [-0.03530137473868865, -0.1874454023418603, 0.0232400909409029]]",2
11,0,9,"[[2.7111576120397185e-10, 0.5888687590763102, 0.3435920854624809], [-0.4999999994877807, 0.6249913209127693, 0.6564079145375191], [-0.33333333288897415, 0.63394, 0.335613991823234], [2.908283430686564e-10, 0.63307, 0.2196557503258659], [0.07801549007426353, 0.6062528939513973, 0.18328207520830697], [-0.19999999965383763, 0.55352, 0.2614481826425932], [2.723147786513462e-10, 0.5926232902659957, 0.07944622076613125], [0.6601783655518969, 0.57007, 0.012079797104476934], [0.6332083946096488, 0.63542, 0.00029648461856987855], [-0.679057344697655, 0.59414, 0.1706829937898333], [0.9970403844346435, 0.64004, 0.047858954979124825], [-0.8065656209333698, 0.6172, 0.19086795903871168], [0.7328464461280657, 0.5936808497917687, 0.018656338480557606], [-0.8253452749379353, 0.5752664202367691, 0.18775964538149184], [-0.9865595865255631, 0.5610990496583251, 0.2074768773974203], [-0.0019238263040988537, 0.6304746511722342, 0.08487472844368246]]",0
11,1,9,"[[3.086160655063314e-10, 0.6638464284475132, 0.35322493023799245], [-0.4999999994428979, 0.7155408163809035, 0.6467750697620075], [-0.33333333285329764, 0.7116, 0.3181365880341902], [3.3951028900668083e-10, 0.73904, 0.2250054204613895], [0.07801549012094253, 0.7042352509931464, 0.19065658240556788], [-0.19999999959832912, 0.67435, 0.2662014090988524], [3.037648684778741e-10, 0.6610662946175762, 0.08358575688692556], [0.6601783656082094, 0.69265, 0.004105739713761462], [0.6332083946215654, 0.66136, 0.00355951175151199], [-0.679057344666894, 0.6611, 0.16945057850488324], [0.9970403844419662, 0.65598, 0.0431239508396336], [-0.8065656208903981, 0.71074, 0.1918493498183194], [0.7328464461725213, 0.6904806092175672, 0.005356770687732123], [-0.8253452748651076, 0.7337345505609069, 0.19713103410513383], [-0.9865595864773038, 0.6751113419788175, 0.21010301606161233], [-0.0019238262621286487, 0.722571257791273, 0.09173429163048633]]",1
11,2,9,"[[-8.869513354963212e-11, -0.13546848256471994, 0.28621489053287485], [-0.49999999987805854, -0.16215808881093258, 0.7137851094671253], [-0.33333333328089665, -0.21919, 0.17480465840958734], [-9.720769803233089e-11, -0.2116, 0.32405454299683445], [0.07801548967723256, -0.22309767285433174, 0.4611393587869748], [-0.19999999998800058, -0.17388, 0.04000143980660347], [-1.1214258585383891e-10, -0.24402859830832013, 0.036074218980872305], [0.6601783651989999, -0.19811, 0.12687890953679465], [0.6332083942415321, -0.16589, 0.11812898436583323], [-0.6790573450429352, -0.15746, 0.07710660547168274], [0.9970403840417379, -0.21523, 0.17920730447663094], [-0.8065656212871994, -0.15301, 0.09661371155990922], [0.7328464457714522, -0.18233359192587015, 0.1352890822258279], [-0.825345275305101, -0.22353556239405686, 0.08892794919091553], [-0.9865595869274085, -0.2130382621682067, 0.11434798159724453], [-0.001923826689479595, -0.18721099358591808, 0.027425252594289094]]",2
12,0,9,"[[4.518596020066202e-11, 0.5888687590763102, 0.3435099330156636], [-0.4999999999146301, 0.6254012007653456, 0.6564900669843364], [-0.3333333332592735, 0.63394, 0.32923559957984383], [4.847139051144275e-11, 0.63307, 0.21548116116024954], [0.02165385353732377, 0.605727166645026, 0.1988039169772663], [-0.19999999994230624, 0.55352, 0.2564793222826405], [4.538579644189104e-11, 0.5926232902659957, 0.07838482414168885], [0.6941605287361985, 0.57007, 0.016413148847078226], [0.6698875548339891, 0.63542, 0.004558938652665012], [-0.7111516103821093, 0.59414, 0.17264770896084033], [1.0232083630719648, 0.64004, 0.0506807363998031], [-0.8025529111496752, 0.6172, 0.18778722352219798], [0.7537631115594166, 0.5936808497917687, 0.02117368679889336], [-0.8245625518528339, 0.5752664202367691, 0.1851519331358682], [-0.986661502179313, 0.5610990496583251, 0.2047184791270583], [0.037106686385401925, 0.6296069506959956, 0.07848332041390657]]",0
12,1,9,"[[5.143601091772193e-11, 0.6638464284475132, 0.35327607780922515], [-0.49999999990714966, 0.7152687173154502, 0.6467239221907748], [-0.3333333332533274, 0.7116, 0.3128283240447969], [5.658504816778009e-11, 0.73904, 0.22125109538286333], [0.02165385354510361, 0.7036077681484548, 0.20416087169595087], [-0.1999999999330548, 0.67435, 0.26175970887638905], [5.062747807964567e-11, 0.6610662946175762, 0.08375673386810102], [0.694160528745584, 0.69265, 0.00019138315655145273], [0.6698875548359752, 0.66136, 0.0010804364808983332], [-0.7111516103769824, 0.6611, 0.17386352000552352], [1.0232083630731852, 0.65598, 0.046527630477496966], [-0.8025529111425133, 0.71074, 0.19173337479878283], [0.7537631115668258, 0.6904806092175672, 0.008017858044398531], [-0.8245625518406959, 0.7337345505609069, 0.19743538093828195], [-0.9866615021712699, 0.6751113419788175, 0.21054570018260163], [0.03710668639239696, 0.7213560156515585, 0.08684798204736367]]",1
12,2,9,"[[-1.478252225827202e-11, -0.13546848256471994, 0.2830672809236471], [-0.4999999999796764, -0.15689504194013823, 0.7169327190763529], [-0.3333333333245939, -0.21919, 0.19146185648695196], [-1.6201283005388478e-11, -0.2116, 0.3549338156642732], [0.021653853471151945, -0.22265029754000515, 0.40979113661460276], [-0.19999999999800006, -0.17388, 0.043813191234172], [-1.8690430975639814e-11, -0.24402859830832013, 0.03511802042651822], [0.6941605286773823, -0.19811, 0.12840615760486518], [0.6698875547726363, -0.16589, 0.12027628501842766], [-0.711151610439656, -0.15746, 0.07968145300057618], [1.0232083630064805, -0.21523, 0.17822297892080136], [-0.8025529112086468, -0.15301, 0.09347536060774372], [0.753763111499981, -0.18233359192587015, 0.1347131581401311], [-0.8245625519140282, -0.22353556239405686, 0.08649346118769256], [-0.9866615022462873, -0.2130382621682067, 0.11133169201441825], [0.0371066863211718, -0.18692897931971772, 0.032281433078825854]]",2
13,0,9,"[[7.530993366777005e-12, 0.5888687590763102, 0.343101520374696], [-0.4999999999857717, 0.6274417907374888, 0.656898479625304], [-0.3333333333209901, 0.63394, 0.334947062961372], [8.078565085240456e-12, 0.63307, 0.21921925255421335], [0.07175107610318315, 0.605727166645026, 0.1849050491286864], [-0.19999999999038434, 0.55352, 0.26092863535572813], [7.564299406981842e-12, 0.5926232902659957, 0.07693435062122596], [0.7247444758191607, 0.57007, 0.02007983916669287], [0.702898799298141, 0.63542, 0.008760097164656885], [-0.7400364493696016, 0.59414, 0.1732027755804572], [1.043694382398069, 0.64004, 0.052402408571666226], [-0.8001999643339384, 0.6172, 0.18400685160218264], [0.7700330707744882, 0.5936808497917687, 0.022894043863851396], [-0.8242375315396578, 0.5752664202367691, 0.1816835914005442], [-0.986759870637493, 0.5610990496583251, 0.2009430321820473], [0.02035556489372999, 0.6285787411724192, 0.07909300984667543]]",0
13,1,9,"[[8.572668486286989e-12, 0.6638464284475132, 0.3531548289754254], [-0.49999999998452493, 0.7159138749111801, 0.6468451710245746], [-0.33333333331999904, 0.7116, 0.31759153762747155], [9.430841361296679e-12, 0.73904, 0.22461992787566024], [0.07175107610447978, 0.7036077681484548, 0.19204319738645004], [-0.19999999998884244, 0.67435, 0.26574533711041826], [8.43791301327428e-12, 0.6610662946175762, 0.08227450239837385], [0.7247444758207249, 0.69265, 0.003994390652526061], [0.702898799298472, 0.66136, 0.005169805313593226], [-0.7400364493687471, 0.6611, 0.17438160908233435], [1.0436943823982725, 0.65598, 0.04825387127530273], [-0.8001999643327447, 0.71074, 0.18804745414042606], [0.7700330707757231, 0.6904806092175672, 0.009900881715854118], [-0.8242375315376349, 0.7337345505609069, 0.19390094284114792], [-0.9867598706361526, 0.6751113419788175, 0.20683194436485605], [0.020355564894895827, 0.7198712536275325, 0.08724459821558557]]",1
13,2,9,"[[-2.4637537097120027e-12, -0.13546848256471994, 0.2758022587592719], [-0.4999999999966127, -0.14428873960942132, 0.7241977412407281], [-0.3333333333318768, -0.21919, 0.1766200940611855], [-2.7002138342314124e-12, -0.2116, 0.32742001492287626], [0.07175107609215453, -0.22265029754000515, 0.45554301582791606], [-0.19999999999966664, -0.17388, 0.040416875188022255], [-3.1150718292733013e-12, -0.24402859830832013, 0.03457260900788478], [0.724744475809358, -0.19811, 0.13074486836755667], [0.7028987992879155, -0.16589, 0.12308514525270756], [-0.7400364493791927, -0.15746, 0.08253617789665026], [1.0436943823871552, -0.21523, 0.17835737591840925], [-0.800199964343767, -0.15301, 0.09169025985675505], [0.7700330707645823, -0.18233359192587015, 0.13492599019136686], [-0.8242375315498569, -0.22353556239405686, 0.08510410031497921], [-0.9867598706486554, -0.2130382621682067, 0.10961655657051612], [0.02035556488302497, -0.186590636354445, 0.02936691662317423]]",2
14,0,9,"[[1.2551655611295011e-12, 0.5888687590763102, 0.3428376802930866], [-0.4999999999976286, 0.6287626243027968, 0.6571623197069134], [-0.3333333333312761, 0.63394, 0.33014204571860006], [1.3464275142067427e-12, 0.63307, 0.21607442041519545], [0.028995187895750722, 0.6050020297699527, 0.19659807685314423], [-0.19999999999839735, 0.55352, 0.2571854570130603], [1.260716567830307e-12, 0.5926232902659957, 0.07610537862918791], [0.7522700282300081, 0.57007, 0.023398341513879983], [0.7326089193595852, 0.63542, 0.01248111511634761], [-0.7660328044369253, 0.59414, 0.17467498828227623], [1.0603665633880912, 0.64004, 0.053978830700808174], [-0.7993630092694003, 0.6172, 0.18191668458455257], [0.7831056302727172, 0.5936808497917687, 0.024326152679239797], [-0.824624614062826, 0.5752664202367691, 0.17977564998733556], [-0.9868859183358474, 0.5610990496583251, 0.19879404680308815], [0.04807624748949906, 0.6278434288435651, 0.0745488117032841]]",0
14,1,9,"[[1.4287780810478317e-12, 0.6638464284475132, 0.35321322779307296], [-0.49999999999742084, 0.7156030830991185, 0.646786772206927], [-0.333333333331111, 0.7116, 0.31359881396046657], [1.5718068935494454e-12, 0.73904, 0.22179603241292253], [0.028995187895966827, 0.7027422796268439, 0.20220073581399076], [-0.19999999999814036, 0.67435, 0.26240441781262014], [1.4063188355457145e-12, 0.6610662946175762, 0.08142881147777492], [0.7522700282302688, 0.69265, 0.007343874704549833], [0.7326089193596403, 0.66136, 0.008776298035131188], [-0.7660328044367829, 0.6611, 0.17579133746896752], [1.060366563388125, 0.65598, 0.04981152042155783], [-0.7993630092692013, 0.71074, 0.18601143978335669], [0.783105630272923, 0.6904806092175672, 0.011409363083653755], [-0.8246246140624888, 0.7337345505609069, 0.19195553557069436], [-0.986885918335624, 0.6751113419788175, 0.20472146695257146], [0.048076247489693365, 0.7187441225942369, 0.0827503525017424]]",1
14,2,9,"[[-4.1062561828533365e-13, -0.13546848256471994, 0.2692555097715449], [-0.49999999999943545, -0.13234606668727777, 0.7307444902284551], [-0.3333333333330906, -0.21919, 0.18932634000566032], [-4.5003563903856874e-13, -0.2116, 0.35097497484330553], [0.028995187893912616, -0.22203346585611358, 0.4163741750238737], [-0.1999999999999444, -0.17388, 0.043324510127160286], [-5.191786382122169e-13, -0.24402859830832013, 0.03390005175096954], [0.7522700282283743, -0.19811, 0.13202523131896324], [0.7326089193578809, -0.16589, 0.124817992955085], [-0.7660328044385238, -0.15746, 0.0845419336412224], [1.0603665633862722, -0.21523, 0.17720377780316565], [-0.7993630092710384, -0.15301, 0.08979029759473338], [0.7831056302710662, -0.18233359192587015, 0.13411722979128254], [-0.8246246140645257, -0.22353556239405686, 0.08350230300822367], [-0.9868859183377078, -0.2130382621682067, 0.1075016443704826], [0.04807624748771489, -0.18634265609123615, 0.03259953776587205]]",2
15,0,9,"[[2.091942601882504e-13, 0.5888687590763102, 0.3426590867374987], [-0.49999999999960476, 0.6296578519731834, 0.6573409132625013], [-0.3333333333329905, 0.63394, 0.32385922168364684], [2.2440458570112386e-13, 0.63307, 0.21196237961479314], [-0.02784388761589067, 0.6050020297699527, 0.2118873530236114], [-0.19999999999973286, 0.55352, 0.2522910456779486], [2.1011942797171783e-13, 0.5926232902659957, 0.07556216412903391], [0.7770430254058013, 0.57007, 0.02639000183233059], [0.7593480274221698, 0.63542, 0.01580138698913036], [-0.7894295239939468, 0.59414, 0.17641140531124305], [1.0711499988703017, 0.64004, 0.05496848508551787], [-0.7969009349960884, 0.6172, 0.18030429903838655], [0.7912648873727108, 0.5936808497917687, 0.025192863193534722], [-0.8232048914959058, 0.5753145202246053, 0.17831145100540535], [-0.9868402073214305, 0.5470986822424104, 0.1973692936455825], [0.08128527507953046, 0.6135532403411222, 0.06968864976983526]]",0
15,1,9,"[[2.381296801746387e-13, 0.6638464284475132, 0.3532155723597955], [-0.4999999999995701, 0.7155906077296406, 0.6467844276402046], [-0.333333333332963, 0.7116, 0.3083391082457765], [2.619678155915743e-13, 0.73904, 0.21807605068070562], [-0.027843887615854657, 0.7027422796268439, 0.21558149225251363], [-0.19999999999969004, 0.67435, 0.2580033488210042], [2.3438647259095234e-13, 0.6610662946175762, 0.08087504393835744], [0.7770430254058447, 0.69265, 0.010324667424981069], [0.759348027422179, 0.66136, 0.011987883950109673], [-0.7894295239939231, 0.6611, 0.17745820644932303], [1.0711499988703075, 0.65598, 0.05079201915741281], [-0.7969009349960553, 0.71074, 0.18444523318444447], [0.791264887372745, 0.6904806092175672, 0.012329978083081389], [-0.8232048914958495, 0.733737142445377, 0.19047642696499792], [-0.9868402073213933, 0.6626441198539141, 0.2033236388959737], [0.08128527507956283, 0.70625423624554, 0.07798690195131835]]",1
15,2,9,"[[-6.843760304755561e-14, -0.13546848256471994, 0.26575595655241196], [-0.4999999999999059, -0.12572080156409557, 0.7342440434475881], [-0.3333333333332929, -0.21919, 0.2090334671130259], [-7.500593983976147e-14, -0.2116, 0.3875082350359163], [-0.02784388761619702, -0.22203346585611358, 0.3556241055110856], [-0.19999999999999069, -0.17388, 0.04783419233997216], [-8.652977303536946e-14, -0.24402859830832013, 0.033331057596656534], [0.7770430254055289, -0.19811, 0.1331929203407997], [0.7593480274218857, -0.16589, 0.12637519617132198], [-0.7894295239942133, -0.15746, 0.08631862310243016], [1.0711499988699986, -0.21523, 0.17570238132239532], [-0.7969009349963614, -0.15301, 0.08794692912680896], [0.7912648873724356, -0.18233359192587015, 0.1329805900393689], [-0.823204891496189, -0.2231655676765439, 0.081906846516428], [-0.9868402073217406, -0.21018307672001169, 0.10569104351343185], [0.0812852750792331, -0.18205385754809622, 0.03655441227035875]]",2
16,0,9,"[[3.4865710031375065e-14, 0.5888687590763102, 0.342507337577307], [-0.4999999999999341, 0.6304192516320644, 0.657492662422693], [-0.3333333333332762, 0.63394, 0.32655167629145126], [3.7400764283520634e-14, 0.63307, 0.2137245622159497], [-0.005108848456827492, 0.6031113215571576, 0.20533525450133025], [-0.19999999999995544, 0.55352, 0.25438850699126864], [3.501990466195298e-14, 0.5926232902659957, 0.07500785962858741], [0.7993387228650202, 0.57007, 0.029018360338432195], [0.7834132246797101, 0.63542, 0.018731385021631332], [-0.8104865715946712, 0.59414, 0.17778247065766506], [1.079337023576005, 0.64004, 0.05560147571125229], [-0.794975200934813, 0.6172, 0.17873789468374324], [0.7972438650659035, 0.5936808497917687, 0.025764809324996106], [-0.8220111020152798, 0.5753145202246053, 0.17685839529081027], [-0.9867954489055555, 0.5334203616749368, 0.19414376310223325], [0.07350413908703378, 0.5992896451792965, 0.06835358624064891]]",0
16,1,9,"[[3.9688280029106455e-14, 0.6638464284475132, 0.35321869197805555], [-0.49999999999992834, 0.7155740085908406, 0.6467813080219444], [-0.33333333333327164, 0.7116, 0.3106315593955047], [4.366130259859575e-14, 0.73904, 0.21969741066956788], [-0.005108848456821486, 0.700467273135745, 0.20974946815351292], [-0.1999999999999483, 0.67435, 0.2599215617814146], [3.906441209849205e-14, 0.6610662946175762, 0.08027356311395445], [0.7993387228650275, 0.69265, 0.012955257283852122], [0.7834132246797116, 0.66136, 0.01482097531573134], [-0.8104865715946672, 0.6611, 0.17869538727715156], [1.079337023576006, 0.65598, 0.05140842458384032], [-0.7949752009348074, 0.71074, 0.18283964134612285], [0.7972438650659093, 0.6904806092175672, 0.012964307855918632], [-0.8220111020152705, 0.733737142445377, 0.18891517523728643], [-0.9867954489055493, 0.65039198295543, 0.2002921528499209], [0.07350413908703918, 0.6934097792015039, 0.07683511513622139]]",1
16,2,9,"[[-1.1406267174592597e-14, -0.13546848256471994, 0.26281675780473684], [-0.49999999999998435, -0.12002006254667937, 0.7371832421952632], [-0.3333333333333266, -0.21919, 0.2013202946673547], [-1.2500989973293583e-14, -0.2116, 0.3732094823900849], [-0.005108848456878548, -0.22021931933902167, 0.3794010751163365], [-0.1999999999999984, -0.17388, 0.046069147826223976], [-1.4421628839228248e-14, -0.24402859830832013, 0.03301729404715733], [0.7993387228649749, -0.19811, 0.13495573063197616], [0.7834132246796627, -0.16589, 0.12844160039621177], [-0.8104865715947156, -0.15746, 0.08835509642894143], [1.0793370235759545, -0.21523, 0.17515611029801892], [-0.7949752009348585, -0.15301, 0.0868584827936015], [0.7972438650658576, -0.18233359192587015, 0.13253773190386625], [-0.8220111020153271, -0.2231655676765439, 0.08102435219953354], [-0.9867954489056071, -0.2073771490938432, 0.10507636904391242], [0.07350413908698422, -0.1777271183920779, 0.03457723225678056]]",2
17,0,9,"[[5.810951671895844e-15, 0.5888687590763102, 0.34242495737874296], [-0.499999999999989, 0.6308328759449516, 0.657575042621257], [-0.3333333333333238, 0.63394, 0.32183890114623653], [6.2334607139201015e-15, 0.63307, 0.2106401015383256], [-0.05083020000018749, 0.6007645697371935, 0.2168038107307646], [-0.19999999999999254, 0.55352, 0.25071718658467324], [5.8366507769921654e-15, 0.5926232902659957, 0.0748491267199848], [0.8194048505784847, 0.57007, 0.031491330383389256], [0.8050719022116986, 0.63542, 0.021427265744534713], [-0.8294379144352239, 0.59414, 0.17979982471750108], [1.0861042901072084, 0.64004, 0.056338525879583684], [-0.7937914886665831, 0.6172, 0.17821014204254948], [0.8019483892681449, 0.5936808497917687, 0.026304473195661947], [-0.8213195288720723, 0.5753556005710723, 0.17639677791833483], [-0.9867787345469347, 0.5334203616749368, 0.19200321125017938], [0.09906286353145922, 0.5979028700038489, 0.06317932214828088]]",0
17,1,9,"[[6.614713338184411e-15, 0.6638464284475132, 0.3532030204700785], [-0.49999999999998807, 0.7156573978900949, 0.6467969795299214], [-0.3333333333333231, 0.7116, 0.3067201580006849], [7.276883766432625e-15, 0.73904, 0.21693103123212917], [-0.050830200000186496, 0.6976435293199161, 0.21970012171407363], [-0.19999999999999135, 0.67435, 0.25664868905311233], [6.510735349748673e-15, 0.6610662946175762, 0.0800829567271353], [0.8194048505784859, 0.69265, 0.015355348316016836], [0.8050719022116988, 0.66136, 0.017409561098031358], [-0.8294379144352232, 0.6611, 0.18056688757808284], [1.0861042901072087, 0.65598, 0.05210615817566732], [-0.7937914886665821, 0.71074, 0.18226209849528163], [0.8019483892681459, 0.6904806092175672, 0.013503440545890274], [-0.8213195288720707, 0.7337393560740457, 0.18838282503784518], [-0.9867787345469335, 0.65039198295543, 0.198330292728844], [0.09906286353146013, 0.6917169154538942, 0.07200043129720538]]",1
17,2,9,"[[-1.9010445290987657e-15, -0.13546848256471994, 0.2616442610871522], [-0.4999999999999974, -0.11771020267034284, 0.7383557389128478], [-0.33333333333333226, -0.21919, 0.21992771117749227], [-2.0834983288822633e-15, -0.2116, 0.407704088588827], [-0.05083020000019601, -0.21797073717599488, 0.3220410225685572], [-0.1999999999999997, -0.17388, 0.05032717766512355], [-2.403604806538042e-15, -0.24402859830832013, 0.03260136437360205], [0.8194048505784771, -0.19811, 0.13593641331065867], [0.8050719022116906, -0.16589, 0.1297171027753682], [-0.8294379144352312, -0.15746, 0.08977389122170537], [1.0861042901072, -0.21523, 0.17385369443480314], [-0.7937914886665907, -0.15301, 0.08560615821545957], [0.8019483892681373, -0.18233359192587015, 0.1314966185837531], [-0.8213195288720802, -0.22284959970070103, 0.07991127013650685], [-0.9867787345469432, -0.2073771490938432, 0.10412531669184105], [0.09906286353145097, -0.17729556733476143, 0.03697817025630195]]",2
18,0,9,"[[9.68491945315974e-16, 0.5888687590763102, 0.3423503867510081], [-0.49999999999999817, 0.6312074606844555, 0.6576496132489918], [-0.33333333333333176, 0.63394, 0.3161574707677751], [1.0389101189866838e-15, 0.63307, 0.20692166642206142], [-0.1064563321387905, 0.5991472861844365, 0.23062959315222412], [-0.19999999999999873, 0.55352, 0.2462912696579394], [9.72775129498694e-16, 0.5926232902659957, 0.07462769482150583], [0.8374643655206306, 0.57007, 0.03367236056164302], [0.8245647119905221, 0.63542, 0.023818560754159165], [-0.8464941229917047, 0.59414, 0.1814157584522488], [1.0895096859352402, 0.64004, 0.056600689011796504], [-0.7909720291321285, 0.6172, 0.17732788125671675], [0.8037398217459231, 0.5936808497917687, 0.0264522456525084], [-0.8191263321398046, 0.5753960488884975, 0.17560391874194015], [-0.986629761541017, 0.5334203616749368, 0.19141643362993171], [0.128868244205787, 0.596952143533382, 0.05906445711754952]]",0
18,1,9,"[[1.102452223030735e-15, 0.6638464284475132, 0.35320829403406423], [-0.499999999999998, 0.7156293360244568, 0.6467917059659358], [-0.33333333333333165, 0.7116, 0.30196220824285896], [1.212813961072104e-15, 0.73904, 0.213565921634365], [-0.10645633213879033, 0.6956975227623889, 0.23180440478800787], [-0.1999999999999985, 0.67435, 0.25266746533476814], [1.0851225582914457e-15, 0.6610662946175762, 0.07985901917316643], [0.8374643655206309, 0.69265, 0.01749405965305213], [0.8245647119905221, 0.66136, 0.019715675008876343], [-0.8464941229917046, 0.6611, 0.18212241185733982], [1.0895096859352402, 0.65598, 0.05237183590076615], [-0.7909720291321284, 0.71074, 0.18141183524780025], [0.8037398217459232, 0.6904806092175672, 0.013682091642672674], [-0.8191263321398042, 0.733741535645611, 0.18759136833645673], [-0.9866297615410168, 0.65039198295543, 0.19775770137586515], [0.12886824420578713, 0.6904156484695483, 0.0679940018040043]]",1
18,2,9,"[[-3.168407548497943e-16, -0.13546848256471994, 0.26015411564348095], [-0.49999999999999956, -0.11474451773470415, 0.739845884356519], [-0.3333333333333332, -0.21919, 0.24715419377730494], [-3.472497214803773e-16, -0.2116, 0.4581768017108112], [-0.10645633213879191, -0.2164234520494797, 0.23811145224020924], [-0.1999999999999999, -0.17388, 0.056557552271674666], [-4.006008010896738e-16, -0.24402859830832013, 0.03223814800345747], [0.8374643655206293, -0.19811, 0.1368077344035722], [0.8245647119905207, -0.16589, 0.13084706389834488], [-0.8464941229917059, -0.15746, 0.09102697056995639], [1.0895096859352387, -0.21523, 0.17236664633880658], [-0.7909720291321298, -0.15301, 0.08427993464012969], [0.8037398217459217, -0.18233359192587015, 0.13026825901799222], [-0.8191263321398058, -0.2225385184011191, 0.07877297040038973], [-0.9866297615410184, -0.2073771490938432, 0.1029455614067527], [0.1288682442057856, -0.1769868433949533, 0.040446711320598155]]",2
