Step,ElectorateID,Run_number,Belieftree,Affiliation
10,0,0,"[[5.891424009842851, 0.0047295977135477394, 0.8705536005251271], [-0.8979591812616273, -0.02264099752275276, 0.1294463994748729], [-0.473684209138476, 0.02982, 0.200463614258424], [-0.6666666648307459, -0.0014968674984383575, 0.26482865336306527], [-0.6371114187184017, 0.020080438372763385, 0.2616523408197926], [-0.641025639132997, 0.044807246233090445, 0.27305539155871816], [-0.6984924603002062, 0.025447037546061885, 0.1112072839017148], [-0.4210526304722332, -0.01954, 0.061677984444677744], [-0.5789473668632192, -0.01377, 0.08681918872857042], [-0.3103448268016778, -0.02572, 0.04372237460972479], [0.9268076470814207, 0.012796043178588101, 0.14040503139706953], [-0.9650634067792885, -0.02644, 0.14418575030791458], [0.71656906692241, 0.03418, 0.10482455360210445], [-0.8971620256796053, -0.02461, 0.13403625734946964], [-0.9919878944781957, -0.04725, 0.14512502157501475], [0.138222552114491, -0.04403, 0.02799655408373952]]",0
10,1,0,"[[5.897422395083299, 0.005231869804068755, 0.8717961660317511], [-0.8979591834684673, -0.031470610513816576, 0.12820383396824891], [-0.47368421041627135, -0.00891, 0.19291292062008342], [-0.6666666665163307, -0.031781393858153595, 0.2635205858291295], [-0.6376665625111608, 0.016004346156470842, 0.27131790295015457], [-0.6410256408704679, 0.014887521019522867, 0.2722485906006325], [-0.6984924621345624, 0.041284760624036125, 0.10946410813906815], [-0.42105263147297334, 0.02653, 0.06622836181685722], [-0.5789473682855405, -0.00661, 0.08468819753657371], [-0.31034482751533815, -0.01103, 0.044289320674931104], [0.9303427921583528, -0.02508759842335127, 0.14137409530398004], [-0.9652439824328254, -0.029, 0.13853510135850886], [0.7196606198767608, 0.00791, 0.10531703927259495], [-0.8983203902775879, 0.0276, 0.1370075295797366], [-0.9920997438491513, -0.00801, 0.14561479162275184], [0.14011438562056508, -0.04561, 0.027481454694997548]]",1
10,2,0,"[[5.900943587682695, -0.0029028195960961495, 0.8625964136485494], [-0.8979591836640541, 0.04246864190159526, 0.13740358635145059], [-0.47368421052150145, 0.00775, 0.2032092568736141], [-0.6666666666599085, 0.008237250654246206, 0.28487116308153454], [-0.6382147211025415, -0.045632403399831815, 0.2501239209535433], [-0.6410256410194625, -0.0207911674936382, 0.2617956590913081], [-0.6984924623049563, -0.027709746423057798, 0.09962146707762705], [-0.4210526315745865, 0.01503, 0.06476492386572087], [-0.5789473684154718, -0.02086, 0.08288448864688729], [-0.3103448275834415, -0.03381, 0.04106964083846709], [0.9335401571113378, -0.019351141642460667, 0.1415188956122006], [-0.9654055178468768, 0.04898, 0.15065172533156995], [0.7224555660075516, -0.03666, 0.1127402429678142], [-0.8993609172135479, 0.0418, 0.13977675498938552], [-0.9921989365845965, 0.02361, 0.15086312473045124], [0.14190519289617282, 0.03344, 0.016108735939876263]]",2
11,0,0,"[[5.901411577398051, 0.0047295977135477394, 0.8707087831692994], [-0.8979591832714957, -0.022363113547646977, 0.1292912168307005], [-0.4736842102950092, 0.02982, 0.19939453319903425], [-0.66666666636068, -0.0014968674984383575, 0.2634163107881897], [-0.6505782366028828, 0.020080438372763385, 0.26558998057692573], [-0.6410256407102003, 0.044807246233090445, 0.2715991754358503], [-0.6984924619763325, 0.025447037546061885, 0.10837521803480016], [-0.421052631394495, -0.01954, 0.06010725896267893], [-0.5789473681614138, -0.01377, 0.08460820350766479], [-0.310344827455452, -0.02572, 0.04260891656547576], [0.9852475874976221, 0.012796043178588101, 0.14557797745997048], [-0.9675309534799563, -0.02644, 0.1408832331172078], [0.7674443633343886, 0.03418, 0.10977116914595848], [-0.9149026783363209, -0.02461, 0.13327862783166217], [-0.9935673705949786, -0.04725, 0.141665638407643], [0.17723457021979716, -0.04403, 0.03312375696693848]]",0
11,1,0,"[[5.9026108647989854, 0.005231869804068755, 0.8718438602209978], [-0.8979591836461358, -0.03107766816383271, 0.12815613977900217], [-0.4736842105116432, -0.00891, 0.19183604285014424], [-0.6666666666466219, -0.031781393858153595, 0.26204956221968134], [-0.65119092849063, 0.016004346156470842, 0.27538554937399784], [-0.6410256410049512, 0.014887521019522867, 0.27072884555617666], [-0.6984924622879585, 0.041284760624036125, 0.10680465675563004], [-0.4210526315648175, 0.02653, 0.06461933113578547], [-0.5789473684029843, -0.00661, 0.08263068162612688], [-0.3103448275767577, -0.01103, 0.0432133031825031], [0.9880565377911945, -0.02508759842335127, 0.14627175365906953], [-0.967653732101788, -0.029, 0.13551727001663694], [0.7698915822514478, 0.00791, 0.11001039073104753], [-0.9157667530556538, 0.0276, 0.13619770808592258], [-0.9936454628891106, -0.00801, 0.14230021422621061], [0.17904729541148592, -0.04561, 0.03243469058106749]]",1
11,2,0,"[[5.903162540586451, -0.0029028195960961495, 0.8627266746537109], [-0.8979591836725278, 0.04178831170914767, 0.137273325346289], [-0.47368421052583437, 0.00775, 0.2020535425896002], [-0.666666666665991, 0.008237250654246206, 0.2832510121231506], [-0.6517659122720553, -0.045632403399831815, 0.2543886995818833], [-0.6410256410250231, -0.0207911674936382, 0.2603067457053659], [-0.6984924623108977, -0.027709746423057798, 0.09721642530401697], [-0.42105263157851125, 0.01503, 0.063201381870907], [-0.5789473684204945, -0.02086, 0.08088350769944154], [-0.3103448275859303, -0.03381, 0.04007814568445436], [0.9905960337339099, -0.019351141642460667, 0.14637147292327804], [-0.9677625683227686, 0.04898, 0.14735632807105947], [0.772103036955861, -0.03666, 0.11721388984628535], [-0.9165418197022523, 0.0418, 0.13889231747345424], [-0.9937148328949612, 0.02361, 0.1474407155768031], [0.18072379574638983, 0.03344, 0.02134581555029982]]",2
12,0,0,"[[5.903076171990584, 0.0047295977135477394, 0.8706868583239469], [-0.8979591836064738, -0.02194535737025929, 0.1293131416760532], [-0.4736842104877647, 0.02982, 0.19834159916353103], [-0.666666666615669, -0.0014968674984383575, 0.2620252997375921], [-0.6639835577160123, 0.020080438372763385, 0.2694681476109329], [-0.6410256409730675, 0.044807246233090445, 0.27016495348794406], [-0.698492462255687, 0.025447037546061885, 0.10617193397324956], [-0.42105263154820527, -0.01954, 0.058885269581002], [-0.5789473683777795, -0.01377, 0.08288810633348949], [-0.3103448275644144, -0.02572, 0.041742671048605684], [1.0317329137543934, 0.012796043178588101, 0.1494358274072761], [-0.9691133872010534, -0.02644, 0.13825113376415876], [0.8077531416846392, 0.03418, 0.11345113306417533], [-0.9281489646582337, -0.02461, 0.13251173519917459], [-0.994693385037458, -0.04725, 0.13895069484001935], [0.21310801804810517, -0.04403, 0.037711494788849095]]",0
12,1,0,"[[5.903302660761077, 0.005231869804068755, 0.8717784609372141], [-0.8979591836698249, -0.030468475646658843, 0.12822153906278577], [-0.4736842105243595, -0.00891, 0.1907800348928149], [-0.6666666666639941, -0.031781393858153595, 0.26060704694045045], [-0.6646014628122371, 0.016004346156470842, 0.2793743651068978], [-0.6410256410228823, 0.014887521019522867, 0.26923855305983696], [-0.6984924623084112, 0.041284760624036125, 0.10473136700460661], [-0.42105263157706335, 0.02653, 0.06336494203859197], [-0.5789473684186436, -0.00661, 0.08102665657195732], [-0.31034482758494697, -0.01103, 0.04237444744981307], [1.0339668535104738, -0.02508759842335127, 0.1499319214555924], [-0.9691930550328083, -0.029, 0.1331045358648666], [0.8096917886742571, 0.00791, 0.11350944603889411], [-0.928794026073688, 0.0276, 0.1353981315465335], [-0.9947488379210414, -0.00801, 0.13969409190832083], [0.21478465265346267, -0.04561, 0.03686446012082364]]",1
12,2,0,"[[5.903384435876827, -0.0029028195960961495, 0.8628437620256677], [-0.8979591836733752, 0.04089461119512371, 0.13715623797433227], [-0.4736842105262677, 0.00775, 0.20092283583347914], [-0.6666666666665991, 0.008237250654246206, 0.28166591824664167], [-0.6651747509719799, -0.045632403399831815, 0.25856119625785334], [-0.6410256410255792, -0.0207911674936382, 0.25885004966202574], [-0.6984924623114918, -0.027709746423057798, 0.09534068559059374], [-0.4210526315789037, 0.01503, 0.06198194450167983], [-0.5789473684209968, -0.02086, 0.07932290302715231], [-0.3103448275861792, -0.03381, 0.03930485897631275], [1.0359865844785638, -0.019351141642460667, 0.14999882965787614], [-0.9692631433830224, 0.04898, 0.1447264473108534], [0.8114437113148064, -0.03666, 0.12054393676734099], [-0.9293725817005799, 0.0418, 0.13803614430268107], [-0.9947982124228545, 0.02361, 0.14474990914887428], [0.21632681642702908, 0.03344, 0.02599434071663543]]",2
13,0,0,"[[5.903353604422673, 0.0047295977135477394, 0.8706479775680318], [-0.8979591836623034, -0.021601614941064346, 0.12935202243196808], [-0.4736842105198906, 0.02982, 0.19731400240753766], [-0.6666666666581671, -0.0014968674984383575, 0.2606677612830791], [-0.6772042475369617, 0.020080438372763385, 0.27325299236776784], [-0.6410256410168788, 0.044807246233090445, 0.2687652439416155], [-0.698492462302246, 0.025447037546061885, 0.10443083356285095], [-0.42105263157382367, -0.01954, 0.05791961732997608], [-0.5789473684138404, -0.01377, 0.08152883453200598], [-0.31034482758257476, -0.02572, 0.041058138150162], [1.0687396686485038, 0.012796043178588101, 0.15232360304460313], [-0.9700479614519923, -0.02644, 0.13611878615771378], [0.8397108803673873, 0.03418, 0.1162006788067375], [-0.9380590997445131, -0.02461, 0.13176826367886194], [-0.9955068277750531, -0.04725, 0.13678940156872701], [0.24616630287440938, -0.04403, 0.04186184316836178]]",0
13,1,0,"[[5.903394900222689, 0.005231869804068755, 0.8717181363535865], [-0.8979591836729834, -0.029986711748211634, 0.1282818636464134], [-0.47368421052605497, -0.00891, 0.18975081341696826], [-0.6666666666663104, -0.031781393858153595, 0.2592011222082385], [-0.677815462475963, 0.016004346156470842, 0.2832620013571712], [-0.6410256410252732, 0.014887521019522867, 0.26778606301762214], [-0.6984924623111383, 0.041284760624036125, 0.1030897308972105], [-0.42105263157869616, 0.02653, 0.06237171355538799], [-0.5789473684207315, -0.00661, 0.0797565854471855], [-0.3103448275860389, -0.01103, 0.04171023934335648], [1.0705177974784121, -0.02508759842335127, 0.15267524050675163], [-0.9700959667995972, -0.029, 0.13114398086073828], [0.8412476761799795, 0.00791, 0.11612760452808492], [-0.9385415133366914, 0.0276, 0.13463413786021763], [-0.995546759202368, -0.00801, 0.1376156167032957], [0.24771218554817587, -0.04561, 0.04087515029777127]]",1
13,2,0,"[[5.903406625405864, -0.0029028195960961495, 0.8629332662121371], [-0.89795918367346, 0.040188151775082184, 0.13706673378786285], [-0.473684210526311, 0.00775, 0.19982151260046288], [-0.66666666666666, 0.008237250654246206, 0.28012201598970277], [-0.6783810220482345, -0.045632403399831815, 0.2626252628286526], [-0.6410256410256348, -0.0207911674936382, 0.25743120858118174], [-0.6984924623115512, -0.027709746423057798, 0.09385464490366331], [-0.42105263157894296, 0.01503, 0.0610158544131307], [-0.5789473684210471, -0.02086, 0.07808652570750566], [-0.3103448275862041, -0.03381, 0.03869222839503423], [1.0721255761124495, -0.019351141642460667, 0.1527173514448933], [-0.9701377030102644, 0.04898, 0.14259301539153765], [0.8426365564250238, -0.03666, 0.12302950584970523], [-0.93897427225565, 0.0418, 0.13722807531090986], [-0.9955823859326003, 0.02361, 0.14260346488433193], [0.2491328454984061, 0.03344, 0.030179333699288123]]",2
14,0,0,"[[5.903399843161354, 0.0047295977135477394, 0.8706286018235476], [-0.8979591836716084, -0.02144396761156525, 0.12937139817645235], [-0.47368421052524495, 0.02982, 0.19631500376727576], [-0.6666666666652501, -0.0014968674984383575, 0.25934800325321905], [-0.6901896856035777, 0.020080438372763385, 0.2769325045340563], [-0.6410256410241806, 0.044807246233090445, 0.26740448844544895], [-0.6984924623100058, 0.025447037546061885, 0.10303585231890498], [-0.4210526315780934, -0.01954, 0.0571459303155588], [-0.5789473684198506, -0.01377, 0.08043977691239801], [-0.3103448275856015, -0.02572, 0.040509685833186995], [1.098198248774262, 0.012796043178588101, 0.15448161259967785], [-0.970505474198992, -0.02644, 0.13436563524753642], [0.8650397006525231, 0.03418, 0.11825344166354157], [-0.9454778456170932, -0.02461, 0.13106399549284897], [-0.9960998952943949, -0.04725, 0.13504658566606642], [0.27676373685723943, -0.04403, 0.04565748395028006]]",0
14,1,0,"[[5.903407198817571, 0.005231869804068755, 0.8716809524792442], [-0.8979591836734045, -0.02969627374426361, 0.1283190475207559], [-0.473684210526281, -0.00891, 0.1887509453974695], [-0.6666666666666192, -0.031781393858153595, 0.25783529453115395], [-0.6907905984514425, 0.016004346156470842, 0.2870387619954917], [-0.6410256410255919, 0.014887521019522867, 0.2663749980758849], [-0.6984924623115019, 0.041284760624036125, 0.10177218590518892], [-0.42105263157891387, 0.02653, 0.06157456782493036], [-0.5789473684210098, -0.00661, 0.07873725123395044], [-0.3103448275861845, -0.01103, 0.04117715892414696], [1.0996136758232802, -0.02508759842335127, 0.1547267253190425], [-0.970530175421886, -0.029, 0.12952762139411114], [0.8662577595722742, 0.00791, 0.11808410025365683], [-0.9458389172642868, 0.0276, 0.1339173515805844], [-0.9961289421854773, -0.00801, 0.13593690311454992], [0.2781937519063882, -0.04561, 0.04454613444983848]]",1
14,2,0,"[[5.9034088443587684, -0.0029028195960961495, 0.8629647549924933], [-0.8979591836734684, 0.03993875628097446, 0.13703524500750677], [-0.4736842105263153, 0.00775, 0.19875197718384413], [-0.6666666666666661, 0.008237250654246206, 0.27862267583770084], [-0.6913461981000343, -0.045632403399831815, 0.26657202705068905], [-0.6410256410256403, -0.0207911674936382, 0.256053319927766], [-0.6984924623115571, -0.027709746423057798, 0.09266134946313738], [-0.4210526315789469, 0.01503, 0.060240080971702005], [-0.5789473684210521, -0.02086, 0.07709371075211456], [-0.3103448275862066, -0.03381, 0.038200284072246855], [1.1008935259307173, -0.019351141642460667, 0.15474963824719226], [-0.9705510493745793, 0.04898, 0.14083714534815248], [0.8673585738810976, -0.03666, 0.12488035098609741], [-0.9461628625380133, 0.0418, 0.13647634307478726], [-0.9961548965116971, 0.02361, 0.14086944879124988], [0.27950818583826553, 0.03344, 0.03399164829331984]]",2
15,0,0,"[[5.903407549617802, 0.0047295977135477394, 0.8705681317927708], [-0.8979591836731592, -0.020972214605587153, 0.1294318682072293], [-0.47368421052613735, 0.02982, 0.19534625850715187], [-0.6666666666664306, -0.0014968674984383575, 0.25806821238623123], [-0.7029087189832474, 0.020080438372763385, 0.28050058743928546], [-0.6410256410253976, 0.044807246233090445, 0.26608494166733127], [-0.6984924623112991, 0.025447037546061885, 0.10190323762464566], [-0.421052631578805, -0.01954, 0.05651775751030771], [-0.5789473684208524, -0.01377, 0.07955554806114289], [-0.31034482758610593, -0.02572, 0.040064385829334484], [1.1216620629250207, 0.012796043178588101, 0.15608629937498883], [-0.9706085510216086, -0.02644, 0.13290313932508105], [0.8851194464597093, 0.03418, 0.11978001564198873], [-0.9510232007444505, -0.02461, 0.13040385909688718], [-0.9965346012469438, -0.04725, 0.13362328525152198], [0.30522932116307966, -0.04403, 0.0491624722841014]]",0
15,1,0,"[[5.903408838630222, 0.005231869804068755, 0.8715908273170611], [-0.8979591836734607, -0.02899636170812934, 0.128409172682939], [-0.47368421052631116, -0.00891, 0.18778190028459657], [-0.6666666666666604, -0.031781393858153595, 0.25651157118997847], [-0.7034976020314828, 0.016004346156470842, 0.29069909652733333], [-0.6410256410256344, 0.014887521019522867, 0.2650074319980917], [-0.6984924623115504, 0.041284760624036125, 0.10070082467086061], [-0.4210526315789429, 0.02653, 0.060926369062160236], [-0.578947368421047, -0.00661, 0.07790837998667062], [-0.31034482758620385, -0.01103, 0.0407436847738304], [1.1227893390975867, -0.02508759842335127, 0.15625265369799737], [-0.9706159675908992, -0.029, 0.1281757555110752], [0.8860850441479635, 0.00791, 0.11953997556203397], [-0.9512931578358372, 0.0276, 0.13325004501701837], [-0.9965558624038567, -0.00801, 0.1345640018139667], [0.30655861320853306, -0.04561, 0.04793830990438657]]",1
15,2,0,"[[5.903409066254058, -0.0029028195960961495, 0.8630600932927758], [-0.8979591836734693, 0.03918274296374999, 0.13693990670722428], [-0.47368421052631576, 0.00775, 0.19771570901032734], [-0.6666666666666666, 0.008237250654246206, 0.27716997174146124], [-0.7040418929032666, -0.045632403399831815, 0.2703960295924662], [-0.6410256410256409, -0.0207911674936382, 0.254718289655745], [-0.6984924623115577, -0.027709746423057798, 0.09169049834804577], [-0.4210526315789473, 0.01503, 0.059608920837261575], [-0.5789473684210527, -0.02086, 0.07628596819835416], [-0.31034482758620685, -0.03381, 0.03780004396563034], [1.123808695772727, -0.019351141642460667, 0.1562605784277432], [-0.9706213546849767, 0.04898, 0.1393711467409783], [0.8869577134471416, -0.03666, 0.1262509698343628], [-0.951535330846731, 0.0418, 0.135780796604779], [-0.996574877844878, 0.02361, 0.13945090957335554], [0.30778101280564946, 0.03344, 0.037500167469489296]]",2
16,0,0,"[[5.903408834027209, 0.0047295977135477394, 0.8705087140777932], [-0.8979591836734176, -0.02050954164189962, 0.1294912859222068], [-0.47368421052628606, 0.02982, 0.19440862626448369], [-0.6666666666666274, -0.0014968674984383575, 0.2568295243325659], [-0.7153399750049017, 0.020080438372763385, 0.28395407486695995], [-0.6410256410256004, 0.044807246233090445, 0.2648077745359904], [-0.6984924623115147, 0.025447037546061885, 0.10097064991916062], [-0.42105263157892364, -0.01954, 0.05600052403447], [-0.5789473684210192, -0.01377, 0.0788274796724009], [-0.31034482758619003, -0.02572, 0.0396977286501987], [1.1404052978142933, 0.012796043178588101, 0.15727203629284858], [-0.9704452720984326, -0.02644, 0.13166407672139016], [0.9010761156887769, 0.03418, 0.12090936360111856], [-0.9551494369009383, -0.02461, 0.12978594445776484], [-0.9968536232806655, -0.04725, 0.13244490047455873], [0.3318632977354284, -0.04403, 0.05242729617608878]]",0
16,1,0,"[[5.903409057271908, 0.005231869804068755, 0.8715069524506857], [-0.8979591836734683, -0.02834505188434706, 0.12849304754931432], [-0.4736842105263152, -0.00891, 0.18684444946353904], [-0.6666666666666659, -0.031781393858153595, 0.25523100590302394], [-0.7159157429855326, 0.016004346156470842, 0.29424009123092054], [-0.6410256410256401, 0.014887521019522867, 0.26368445340251645], [-0.6984924623115568, 0.041284760624036125, 0.09981742477027922], [-0.42105263157894673, 0.02653, 0.06039189133024278], [-0.5789473684210519, -0.00661, 0.07722492724078064], [-0.31034482758620646, -0.01103, 0.04038626002387265], [1.1413053306995398, -0.02508759842335127, 0.1573802691481976], [-0.970439729817411, -0.029, 0.1270275516646758], [0.9018431288163734, 0.00791, 0.12061753196618397], [-0.9553504806260494, 0.0276, 0.13262855709919946], [-0.9968692189829361, -0.00801, 0.13342581744750456], [0.3331058957377161, -0.04561, 0.05109976930906343]]",1
16,2,0,"[[5.9034090884435875, -0.0029028195960961495, 0.8631395191298153], [-0.8979591836734694, 0.038553013935727735, 0.13686048087018465], [-0.4736842105263158, 0.00775, 0.19671348079040324], [-0.6666666666666667, 0.008237250654246206, 0.27576498693380314], [-0.7164477928786359, -0.045632403399831815, 0.2740944190232875], [-0.641025641025641, -0.0207911674936382, 0.2534271132525061], [-0.6984924623115578, -0.027709746423057798, 0.09088948928965913], [-0.42105263157894735, 0.01503, 0.05908817674260025], [-0.5789473684210527, -0.02086, 0.07561953326064963], [-0.31034482758620685, -0.03381, 0.03746982242501932], [1.1421194198902058, -0.019351141642460667, 0.15737654483665192], [-0.9704334901509153, 0.04898, 0.13812814388349107], [0.9025364759258455, -0.03666, 0.1272589260539878], [-0.9555307488036855, 0.0418, 0.13513598407432423], [-0.9968831727031566, 0.02361, 0.13827443834434072], [0.33424918502547324, 0.03344, 0.040758941089275864]]",2
17,0,0,"[[5.903409048095444, 0.0047295977135477394, 0.8704821423462789], [-0.8979591836734607, -0.020302666401014424, 0.1295178576537212], [-0.4736842105263109, 0.02982, 0.1935024309537], [-0.6666666666666602, -0.0014968674984383575, 0.25563236700939057], [-0.7274689181521904, 0.020080438372763385, 0.2872917737753334], [-0.6410256410256342, 0.044807246233090445, 0.26357342826157604], [-0.6984924623115506, 0.025447037546061885, 0.10019316589449935], [-0.4210526315789434, -0.01954, 0.055569314441936725], [-0.5789473684210471, -0.01377, 0.07822050025611833], [-0.3103448275862041, -0.02572, 0.0393920522000067], [1.15540115561196, 0.012796043178588101, 0.15813645146377092], [-0.9700790750073651, -0.02644, 0.13059956861773753], [0.9137677152807668, 0.03418, 0.1217348658185153], [-0.9581923284371189, -0.02461, 0.12920771573822232], [-0.9970868011814182, -0.04725, 0.13145733339897644], [0.3569025570088089, -0.04403, 0.05548903217021637]]",0
17,1,0,"[[5.9034090864241335, 0.005231869804068755, 0.8714534593374078], [-0.8979591836734693, -0.027929614925298864, 0.12854654066259222], [-0.47368421052631576, -0.00891, 0.1859388515844451], [-0.6666666666666666, -0.031781393858153595, 0.25399395198845265], [-0.7280308449421661, 0.016004346156470842, 0.29766076911761113], [-0.6410256410256409, 0.014887521019522867, 0.26240642730949104], [-0.6984924623115577, 0.041284760624036125, 0.09908003783941254], [-0.4210526315789473, 0.02653, 0.05994575488162444], [-0.5789473684210525, -0.00661, 0.07665443914999354], [-0.3103448275862068, -0.01103, 0.04008791231156967], [1.1561209943085662, -0.02508759842335127, 0.15820194030805784], [-0.9700636881529195, -0.029, 0.12603878970683863], [0.9143776476814592, 0.00791, 0.12140526370369409], [-0.9583408499285809, 0.0276, 0.13204928955598724], [-0.9970982077244177, -0.00801, 0.13247082230914264], [0.3580698071133825, -0.04561, 0.05406575023367928]]",1
17,2,0,"[[5.9034090906625405, -0.0029028195960961495, 0.8632302646820251], [-0.8979591836734694, 0.03783367452646357, 0.13676973531797496], [-0.4736842105263158, 0.00775, 0.19574552804034429], [-0.6666666666666667, 0.008237250654246206, 0.27440805157583975], [-0.7285500153913469, -0.045632403399831815, 0.27766632624879295], [-0.641025641025641, -0.0207911674936382, 0.25218009413502307], [-0.6984924623115578, -0.027709746423057798, 0.09022050643106322], [-0.42105263157894735, 0.01503, 0.05865326421646086], [-0.5789473684210527, -0.02086, 0.0750629433631624], [-0.31034482758620685, -0.03381, 0.0371940296010869], [1.1567722364433646, -0.019351141642460667, 0.158188999631222], [-0.970048601045328, 0.04898, 0.1370596979862098], [0.9149290792718329, -0.03666, 0.127989059068786], [-0.9584738909502881, 0.0418, 0.1345371830157681], [-0.9971084103557275, 0.02361, 0.13728697792074748], [0.3591442864796838, 0.03344, 0.043807338765493316]]",2
18,0,0,"[[5.903409083773483, 0.0047295977135477394, 0.8704536858259586], [-0.8979591836734679, -0.02008113185270711, 0.12954631417404133], [-0.473684210526315, 0.02982, 0.19262761862826697], [-0.6666666666666656, -0.0014968674984383575, 0.25447666914896966], [-0.7392860755163523, 0.020080438372763385, 0.29051388286029894], [-0.6410256410256399, 0.044807246233090445, 0.26238182936246435], [-0.6984924623115566, 0.025447037546061885, 0.09953788193756234], [-0.4210526315789467, -0.01954, 0.055205879671444164], [-0.5789473684210518, -0.01377, 0.0777089220614998], [-0.3103448275862064, -0.02572, 0.03913442005906138], [1.167397032293748, 0.012796043178588101, 0.15875157656425815], [-0.9695558448469915, -0.02644, 0.12967347911847235], [0.9238516302600779, 0.03418, 0.12232518009231862], [-0.9604015423359931, -0.02461, 0.12866642596174013], [-0.9972553639273616, -0.04725, 0.13062075183527164], [0.38053516982262964, -0.04403, 0.058375482698371346]]",0
18,1,0,"[[5.903409090311096, 0.005231869804068755, 0.871408715697766], [-0.8979591836734694, -0.027582091771353602, 0.12859128430223396], [-0.4736842105263158, -0.00891, 0.18506499745251975], [-0.6666666666666667, -0.031781393858153595, 0.252800260285305], [-0.7398336853829155, 0.016004346156470842, 0.300961542644445], [-0.641025641025641, 0.014887521019522867, 0.2611731996177301], [-0.6984924623115578, 0.041284760624036125, 0.09845788629507148], [-0.42105263157894735, 0.02653, 0.05956933855408183], [-0.5789473684210527, -0.00661, 0.07617310427429373], [-0.31034482758620685, -0.01103, 0.03983618898669089], [1.1679728458539003, -0.02508759842335127, 0.1587859235509659], [-0.9695328640599838, -0.029, 0.12517670849465712], [0.9243363111793426, 0.00791, 0.12196833688101127], [-0.9605097137574763, 0.0276, 0.13150877159766133], [-0.9972636273095993, -0.00801, 0.1316610164991729], [0.3816361076824589, -0.04561, 0.056862724866393606]]",1
18,2,0,"[[5.903409090884436, -0.0029028195960961495, 0.8633029319595319], [-0.8979591836734694, 0.037257750274150514, 0.13669706804046805], [-0.4736842105263158, 0.00775, 0.19481170004921278], [-0.6666666666666667, 0.008237250654246206, 0.27309895439176224], [-0.7403395578294009, -0.045632403399831815, 0.2811123074175005], [-0.641025641025641, -0.0207911674936382, 0.25097703814152456], [-0.6984924623115578, -0.027709746423057798, 0.08965579438599873], [-0.42105263157894735, 0.01503, 0.058286139201365834], [-0.5789473684210527, -0.02086, 0.0745931061838781], [-0.31034482758620685, -0.03381, 0.036961223143319254], [1.1684938105114313, -0.019351141642460667, 0.158765543998391], [-0.9695109390379579, 0.04898, 0.13612994499036618], [0.9247744798575294, -0.03666, 0.12850386570790007], [-0.96060643569922, 0.0418, 0.13398011481439231], [-0.997271009864468, 0.02361, 0.1364493982104834], [0.38264995179482275, 0.03344, 0.046674869363905025]]",2
